title,rework,severity,project,description
808,2400,3,1, <br>Make "secondaryHandleOwner" transient or serializable.<br>Make "app" transient or serializable.<br>Make "name" transient or serializable.<br>Make "drawing" transient or serializable.<br>Make "owner" transient or serializable.<br>Make "selectedFigures" transient or serializable.<br>Make "ownerMovementHandler" transient or serializable.<br>Make "attribute" transient or serializable.<br>Make "labels" transient or serializable.<br>Make "project" transient or serializable.<br>Make "newGeometry" transient or serializable.<br>Make "newValue" transient or serializable.<br>Make "key" transient or serializable.<br>Make "oldRestoreData" transient or serializable.<br>Make "propertyHandler" transient or serializable.<br>Make "arrangement" transient or serializable.<br>Make "figures" transient or serializable.<br>Make "prefs" transient or serializable.<br>Make "oldGeometry" transient or serializable.<br>Make "eventHandler" transient or serializable.<br>Make "application" transient or serializable.<br>Make "newRestoreData" transient or serializable.<br>Make "undoManager" transient or serializable.<br>Make "domFactory" transient or serializable.<br>Make "oldValue" transient or serializable.<br>Make "propertyChangeHandler" transient or serializable.<br>Make "editor" transient or serializable.<br>Make "view" transient or serializable.<br>Make "executor" transient or serializable.<br>Make "arrangeable" transient or serializable.<br>Make "action" transient or serializable.<br>Make "projectListener" transient or serializable.<br>Make "dirtyFigures" transient or serializable.<br>Make "value" transient or serializable.<br>Make "applicationListener" transient or serializable.<br>Make "inputValue" transient or serializable.<br>Make "windowHandler" transient or serializable.<br>Make "parent" transient or serializable.<br>Make "constrainer" transient or serializable.<br>Make "drawingPanel" transient or serializable.<br>Make "figure" transient or serializable.
809,240,3,1, <br>Method has 8 parameters- which is greater than 7 authorized.<br>Method has 9 parameters- which is greater than 7 authorized.
810,20,3,1, <br>Extract this nested try block into a separate method.
815,300,3,1, <br>Either remove or fill this block of code.
819,42,3,1, <br>Move this closing curly brace to the next line.
820,20,3,1, <br>Remove this if statement.
823,74,2,1, <br>Replace all tab characters in this file by sequences of white-spaces.
824,40,4,1, <br>Remove this call to "exit" or ensure it is really required.
827,430,4,1, <br>Use a logger to log this exception.
831,175,3,1, <br>At most one statement is allowed per line- but 3 statements were found on this line.<br>At most one statement is allowed per line- but 2 statements were found on this line.
834,320,3,1, <br>Rename this local variable name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.
835,1070,3,1, <br>Move the "desc" string literal on the left side of this string comparison.<br>Move the "pattern" string literal on the left side of this string comparison.<br>Move the "int" string literal on the left side of this string comparison.<br>Move the "boolean" string literal on the left side of this string comparison.<br>Move the "currentColor" string literal on the left side of this string comparison.<br>Move the "equals" string literal on the left side of this string comparison.<br>Move the "ApproveSelection" string literal on the left side of this string comparison.<br>Move the "float" string literal on the left side of this string comparison.<br>Move the "Cancel" string literal on the left side of this string comparison.<br>Move the "string" string literal on the left side of this string comparison.<br>Move the "title" string literal on the left side of this string comparison.<br>Move the "skewY" string literal on the left side of this string comparison.<br>Move the "switch" string literal on the left side of this string comparison.<br>Move the "view" string literal on the left side of this string comparison.<br>Move the "null" string literal on the left side of this string comparison.<br>Move the "long" string literal on the left side of this string comparison.<br>Move the "FIXED" string literal on the left side of this string comparison.<br>Move the "none" string literal on the left side of this string comparison.<br>Move the "=" string literal on the left side of this string comparison.<br>Move the "script" string literal on the left side of this string comparison.<br>Move the "double" string literal on the left side of this string comparison.<br>Move the "hasUnsavedChanges" string literal on the left side of this string comparison.<br>Move the "NONZERO" string literal on the left side of this string comparison.<br>Move the "Discard Changes" string literal on the left side of this string comparison.<br>Move the "scaleFactor" string literal on the left side of this string comparison.<br>Move the "defs" string literal on the left side of this string comparison.<br>Move the "focusedView" string literal on the left side of this string comparison.<br>Move the "toString" string literal on the left side of this string comparison.<br>Move the "translate" string literal on the left side of this string comparison.<br>Move the "visible" string literal on the left side of this string comparison.<br>Move the "linearGradient" string literal on the left side of this string comparison.<br>Move the "enabled" string literal on the left side of this string comparison.<br>Move the "font" string literal on the left side of this string comparison.<br>Move the "Review Changes" string literal on the left side of this string comparison.<br>Move the "Save" string literal on the left side of this string comparison.<br>Move the "polyline" string literal on the left side of this string comparison.<br>Move the "color" string literal on the left side of this string comparison.<br>Move the "style" string literal on the left side of this string comparison.<br>Move the "polygon" string literal on the left side of this string comparison.<br>Move the "enum" string literal on the left side of this string comparison.<br>Move the "intArray" string literal on the left side of this string comparison.<br>Move the "radialGradient" string literal on the left side of this string comparison.<br>Move the "Don't Save" string literal on the left side of this string comparison.<br>Move the "skewX" string literal on the left side of this string comparison.<br>Move the "constrainer" string literal on the left side of this string comparison.<br>Move the "filter" string literal on the left side of this string comparison.<br>Move the "floatArray" string literal on the left side of this string comparison.<br>Move the "encoding" string literal on the left side of this string comparison.<br>Move the "xml" string literal on the left side of this string comparison.<br>Move the "selected" string literal on the left side of this string comparison.<br>Move the "circle" string literal on the left side of this string comparison.<br>Move the "inherit" string literal on the left side of this string comparison.<br>Move the "multipleOpenId" string literal on the left side of this string comparison.<br>Move the "rotate" string literal on the left side of this string comparison.<br>Move the "hashCode" string literal on the left side of this string comparison.<br>Move the "scale" string literal on the left side of this string comparison.<br>Move the "xmlns" string literal on the left side of this string comparison.<br>Move the "use" string literal on the left side of this string comparison.<br>Move the "" string literal on the left side of this string comparison.<br>Move the "matrix" string literal on the left side of this string comparison.<br>Move the "color-profile" string literal on the left side of this string comparison.<br>Move the "file" string literal on the left side of this string comparison.<br>Move the "doubleArray" string literal on the left side of this string comparison.
